trip_id,driver_id,date,stop_number,location_id,store_name,latitude,longitude,arrival_time,visit_duration_min,distance_to_next_km,travel_time_to_next_min
58,D10,2026-04-05,1,L39,Apollo Pharmacy,17.373906,78.426862,09:45,28,12.7,19.1
58,D10,2026-04-05,2,L22,Croma Jubilee Hills,17.265361,78.389728,10:40,16,45.44,68.2
58,D10,2026-04-05,3,L44,Page 3 Luxury Salon,17.5814,78.661217,12:19,40,36.61,54.9
58,D10,2026-04-05,4,L43,Naturals Salon,17.261136,78.581255,14:02,11,10.25,15.4
58,D10,2026-04-05,5,L20,Chennai Shopping Mall,17.342108,78.535088,14:36,24,26.97,40.5
58,D10,2026-04-05,6,L41,Kimmee's Salon,17.565051,78.635259,15:52,21,31.53,47.3
58,D10,2026-04-05,7,L10,Metro Cash & Carry,17.286126,78.581747,17:09,35,0.0,0.0
59,D11,2026-04-05,1,L32,Karachi Bakery,17.236364,78.223558,10:45,17,22.24,33.4
59,D11,2026-04-05,2,L4,D-Mart Begumpet,17.436197,78.215891,11:41,39,23.43,35.1
59,D11,2026-04-05,3,L39,Apollo Pharmacy,17.373906,78.426862,13:10,40,21.13,31.7
59,D11,2026-04-05,4,L28,Paradise Biryani Secunderabad,17.257149,78.269815,14:34,10,12.77,19.2
59,D11,2026-04-05,5,L22,Croma Jubilee Hills,17.265361,78.389728,15:10,37,31.27,46.9
59,D11,2026-04-05,6,L18,Kalanikethan Kukatpally,17.546593,78.390063,16:43,32,0.0,0.0
60,D12,2026-04-05,1,L39,Apollo Pharmacy,17.373906,78.426862,08:45,19,12.7,19.1
60,D12,2026-04-05,2,L22,Croma Jubilee Hills,17.265361,78.389728,09:32,28,45.44,68.2
60,D12,2026-04-05,3,L44,Page 3 Luxury Salon,17.5814,78.661217,11:15,18,36.61,54.9
60,D12,2026-04-05,4,L43,Naturals Salon,17.261136,78.581255,12:36,35,10.25,15.4
60,D12,2026-04-05,5,L20,Chennai Shopping Mall,17.342108,78.535088,13:38,24,26.97,40.5
60,D12,2026-04-05,6,L41,Kimmee's Salon,17.565051,78.635259,14:53,38,31.53,47.3
60,D12,2026-04-05,7,L10,Metro Cash & Carry,17.286126,78.581747,16:23,35,0.0,0.0
61,D1,2026-04-06,1,L59,GRT Jewellers,17.291577,78.65271,09:30,25,44.67,67.0
61,D1,2026-04-06,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,11:09,27,52.78,79.2
61,D1,2026-04-06,3,L46,Crossword Bookstore,17.571639,78.639361,13:03,35,30.34,45.5
61,D1,2026-04-06,4,L9,Spencer's Retail,17.479256,78.370125,14:33,19,33.3,49.9
61,D1,2026-04-06,5,L27,Chutneys Restaurant,17.358253,78.657274,15:52,35,51.56,77.3
61,D1,2026-04-06,6,L8,Nature's Basket,17.523772,78.203249,17:49,25,18.43,27.6
61,D1,2026-04-06,7,L25,IKEA Hyderabad,17.360466,78.233094,18:52,21,0.0,0.0
62,D2,2026-04-06,1,L39,Apollo Pharmacy,17.373906,78.426862,09:30,39,12.7,19.1
62,D2,2026-04-06,2,L22,Croma Jubilee Hills,17.265361,78.389728,10:42,15,45.44,68.2
62,D2,2026-04-06,3,L44,Page 3 Luxury Salon,17.5814,78.661217,12:11,36,36.61,54.9
62,D2,2026-04-06,4,L43,Naturals Salon,17.261136,78.581255,13:50,38,10.25,15.4
62,D2,2026-04-06,5,L20,Chennai Shopping Mall,17.342108,78.535088,14:55,19,26.97,40.5
62,D2,2026-04-06,6,L41,Kimmee's Salon,17.565051,78.635259,16:10,21,0.0,0.0
63,D3,2026-04-06,1,L59,GRT Jewellers,17.291577,78.65271,08:15,24,44.67,67.0
63,D3,2026-04-06,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,09:58,19,52.78,79.2
63,D3,2026-04-06,3,L46,Crossword Bookstore,17.571639,78.639361,11:45,25,30.34,45.5
63,D3,2026-04-06,4,L9,Spencer's Retail,17.479256,78.370125,13:10,12,33.3,49.9
63,D3,2026-04-06,5,L27,Chutneys Restaurant,17.358253,78.657274,14:23,33,51.56,77.3
63,D3,2026-04-06,6,L8,Nature's Basket,17.523772,78.203249,16:19,12,18.43,27.6
63,D3,2026-04-06,7,L25,IKEA Hyderabad,17.360466,78.233094,17:14,16,0.0,0.0
64,D4,2026-04-06,1,L2,Vijetha Supermarket,17.297957,78.269769,10:30,25,5.38,8.1
64,D4,2026-04-06,2,L47,Himalaya Book World,17.295781,78.320436,11:09,30,42.72,64.1
64,D4,2026-04-06,3,L40,Apollo Health City,17.588755,78.580981,12:57,22,0.0,0.0
65,D5,2026-04-06,1,L2,Vijetha Supermarket,17.297957,78.269769,08:30,23,5.38,8.1
65,D5,2026-04-06,2,L47,Himalaya Book World,17.295781,78.320436,09:10,19,42.72,64.1
65,D5,2026-04-06,3,L40,Apollo Health City,17.588755,78.580981,10:46,37,0.0,0.0
66,D6,2026-04-06,1,L39,Apollo Pharmacy,17.373906,78.426862,09:45,12,12.7,19.1
66,D6,2026-04-06,2,L22,Croma Jubilee Hills,17.265361,78.389728,10:25,23,45.44,68.2
66,D6,2026-04-06,3,L44,Page 3 Luxury Salon,17.5814,78.661217,12:04,35,36.61,54.9
66,D6,2026-04-06,4,L43,Naturals Salon,17.261136,78.581255,13:46,19,10.25,15.4
66,D6,2026-04-06,5,L20,Chennai Shopping Mall,17.342108,78.535088,14:29,37,26.97,40.5
66,D6,2026-04-06,6,L41,Kimmee's Salon,17.565051,78.635259,16:00,13,0.0,0.0
67,D7,2026-04-06,1,L35,Roastery Coffee House,17.598449,78.464557,09:15,12,10.15,15.2
67,D7,2026-04-06,2,L15,Hyderabad Central,17.554181,78.380818,09:48,34,21.24,31.9
67,D7,2026-04-06,3,L7,Q-Mart Gachibowli,17.367808,78.424605,11:05,24,29.19,43.8
67,D7,2026-04-06,4,L8,Nature's Basket,17.523772,78.203249,12:23,18,0.0,0.0
68,D8,2026-04-06,1,L39,Apollo Pharmacy,17.373906,78.426862,09:30,33,12.7,19.1
68,D8,2026-04-06,2,L22,Croma Jubilee Hills,17.265361,78.389728,10:34,40,45.44,68.2
68,D8,2026-04-06,3,L44,Page 3 Luxury Salon,17.5814,78.661217,12:35,13,36.61,54.9
68,D8,2026-04-06,4,L43,Naturals Salon,17.261136,78.581255,13:57,28,10.25,15.4
68,D8,2026-04-06,5,L20,Chennai Shopping Mall,17.342108,78.535088,14:48,23,26.97,40.5
68,D8,2026-04-06,6,L41,Kimmee's Salon,17.565051,78.635259,16:04,18,0.0,0.0
69,D9,2026-04-06,1,L32,Karachi Bakery,17.236364,78.223558,09:30,31,22.24,33.4
69,D9,2026-04-06,2,L4,D-Mart Begumpet,17.436197,78.215891,10:39,13,23.43,35.1
69,D9,2026-04-06,3,L39,Apollo Pharmacy,17.373906,78.426862,11:34,12,21.13,31.7
69,D9,2026-04-06,4,L28,Paradise Biryani Secunderabad,17.257149,78.269815,12:32,21,12.77,19.2
69,D9,2026-04-06,5,L22,Croma Jubilee Hills,17.265361,78.389728,13:22,39,0.0,0.0
70,D10,2026-04-06,1,L39,Apollo Pharmacy,17.373906,78.426862,09:45,39,12.7,19.1
70,D10,2026-04-06,2,L22,Croma Jubilee Hills,17.265361,78.389728,10:49,19,45.44,68.2
70,D10,2026-04-06,3,L44,Page 3 Luxury Salon,17.5814,78.661217,12:28,24,36.61,54.9
70,D10,2026-04-06,4,L43,Naturals Salon,17.261136,78.581255,13:54,20,10.25,15.4
70,D10,2026-04-06,5,L20,Chennai Shopping Mall,17.342108,78.535088,14:35,14,26.97,40.5
70,D10,2026-04-06,6,L41,Kimmee's Salon,17.565051,78.635259,15:45,31,0.0,0.0
71,D11,2026-04-06,1,L35,Roastery Coffee House,17.598449,78.464557,10:45,20,10.15,15.2
71,D11,2026-04-06,2,L15,Hyderabad Central,17.554181,78.380818,11:33,29,21.24,31.9
71,D11,2026-04-06,3,L7,Q-Mart Gachibowli,17.367808,78.424605,12:39,18,29.19,43.8
71,D11,2026-04-06,4,L8,Nature's Basket,17.523772,78.203249,13:47,36,0.0,0.0
72,D12,2026-04-06,1,L32,Karachi Bakery,17.236364,78.223558,08:15,12,22.24,33.4
72,D12,2026-04-06,2,L4,D-Mart Begumpet,17.436197,78.215891,09:14,33,23.43,35.1
72,D12,2026-04-06,3,L39,Apollo Pharmacy,17.373906,78.426862,10:29,21,21.13,31.7
72,D12,2026-04-06,4,L28,Paradise Biryani Secunderabad,17.257149,78.269815,11:35,29,12.77,19.2
72,D12,2026-04-06,5,L22,Croma Jubilee Hills,17.265361,78.389728,12:33,19,0.0,0.0
73,D1,2026-04-07,1,L34,Concu Jubilee Hills,17.438564,78.392384,08:45,18,17.98,27.0
73,D1,2026-04-07,2,L5,Reliance Smart Jubilee,17.287455,78.452678,09:36,26,24.98,37.5
73,D1,2026-04-07,3,L32,Karachi Bakery,17.236364,78.223558,10:51,28,24.16,36.2
73,D1,2026-04-07,4,L57,Joyalukkas,17.435323,78.315057,12:02,24,11.11,16.7
73,D1,2026-04-07,5,L1,Ratnadeep Supermarket,17.455771,78.212505,12:52,28,20.94,31.4
73,D1,2026-04-07,6,L15,Hyderabad Central,17.554181,78.380818,13:57,25,29.88,44.8
73,D1,2026-04-07,7,L44,Page 3 Luxury Salon,17.5814,78.661217,15:18,26,0.0,0.0
74,D2,2026-04-07,1,L32,Karachi Bakery,17.236364,78.223558,09:00,37,22.24,33.4
74,D2,2026-04-07,2,L4,D-Mart Begumpet,17.436197,78.215891,10:24,26,23.43,35.1
74,D2,2026-04-07,3,L39,Apollo Pharmacy,17.373906,78.426862,11:31,20,21.13,31.7
74,D2,2026-04-07,4,L28,Paradise Biryani Secunderabad,17.257149,78.269815,12:29,35,0.0,0.0
75,D3,2026-04-07,1,L32,Karachi Bakery,17.236364,78.223558,08:30,24,22.24,33.4
75,D3,2026-04-07,2,L4,D-Mart Begumpet,17.436197,78.215891,09:41,23,23.43,35.1
75,D3,2026-04-07,3,L39,Apollo Pharmacy,17.373906,78.426862,10:51,11,21.13,31.7
75,D3,2026-04-07,4,L28,Paradise Biryani Secunderabad,17.257149,78.269815,11:47,31,0.0,0.0
76,D4,2026-04-07,1,L59,GRT Jewellers,17.291577,78.65271,10:30,21,44.67,67.0
76,D4,2026-04-07,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,12:10,40,52.78,79.2
76,D4,2026-04-07,3,L46,Crossword Bookstore,17.571639,78.639361,14:20,16,30.34,45.5
76,D4,2026-04-07,4,L9,Spencer's Retail,17.479256,78.370125,15:30,11,33.3,49.9
76,D4,2026-04-07,5,L27,Chutneys Restaurant,17.358253,78.657274,16:42,36,51.56,77.3
76,D4,2026-04-07,6,L8,Nature's Basket,17.523772,78.203249,18:43,19,0.0,0.0
77,D5,2026-04-07,1,L59,GRT Jewellers,17.291577,78.65271,09:15,35,44.67,67.0
77,D5,2026-04-07,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,11:06,20,52.78,79.2
77,D5,2026-04-07,3,L46,Crossword Bookstore,17.571639,78.639361,12:53,17,30.34,45.5
77,D5,2026-04-07,4,L9,Spencer's Retail,17.479256,78.370125,14:03,36,33.3,49.9
77,D5,2026-04-07,5,L27,Chutneys Restaurant,17.358253,78.657274,15:35,19,51.56,77.3
77,D5,2026-04-07,6,L8,Nature's Basket,17.523772,78.203249,17:23,40,0.0,0.0
78,D6,2026-04-07,1,L34,Concu Jubilee Hills,17.438564,78.392384,08:15,36,17.98,27.0
78,D6,2026-04-07,2,L5,Reliance Smart Jubilee,17.287455,78.452678,09:26,13,24.98,37.5
78,D6,2026-04-07,3,L32,Karachi Bakery,17.236364,78.223558,10:25,39,24.16,36.2
78,D6,2026-04-07,4,L57,Joyalukkas,17.435323,78.315057,11:55,33,11.11,16.7
78,D6,2026-04-07,5,L1,Ratnadeep Supermarket,17.455771,78.212505,12:54,33,20.94,31.4
78,D6,2026-04-07,6,L15,Hyderabad Central,17.554181,78.380818,14:09,38,29.88,44.8
78,D6,2026-04-07,7,L44,Page 3 Luxury Salon,17.5814,78.661217,15:37,30,0.0,0.0
79,D7,2026-04-07,1,L59,GRT Jewellers,17.291577,78.65271,10:15,14,44.67,67.0
79,D7,2026-04-07,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,11:48,21,52.78,79.2
79,D7,2026-04-07,3,L46,Crossword Bookstore,17.571639,78.639361,13:42,15,30.34,45.5
79,D7,2026-04-07,4,L9,Spencer's Retail,17.479256,78.370125,14:50,17,33.3,49.9
79,D7,2026-04-07,5,L27,Chutneys Restaurant,17.358253,78.657274,16:09,14,51.56,77.3
79,D7,2026-04-07,6,L8,Nature's Basket,17.523772,78.203249,17:46,21,0.0,0.0
80,D8,2026-04-07,1,L32,Karachi Bakery,17.236364,78.223558,08:45,18,22.24,33.4
80,D8,2026-04-07,2,L4,D-Mart Begumpet,17.436197,78.215891,09:47,27,23.43,35.1
80,D8,2026-04-07,3,L39,Apollo Pharmacy,17.373906,78.426862,11:00,21,21.13,31.7
80,D8,2026-04-07,4,L28,Paradise Biryani Secunderabad,17.257149,78.269815,12:03,27,0.0,0.0
81,D9,2026-04-07,1,L39,Apollo Pharmacy,17.373906,78.426862,08:45,26,12.7,19.1
81,D9,2026-04-07,2,L22,Croma Jubilee Hills,17.265361,78.389728,09:42,20,45.44,68.2
81,D9,2026-04-07,3,L44,Page 3 Luxury Salon,17.5814,78.661217,11:23,27,36.61,54.9
81,D9,2026-04-07,4,L43,Naturals Salon,17.261136,78.581255,12:56,25,10.25,15.4
81,D9,2026-04-07,5,L20,Chennai Shopping Mall,17.342108,78.535088,13:41,15,0.0,0.0
82,D10,2026-04-07,1,L59,GRT Jewellers,17.291577,78.65271,10:00,14,44.67,67.0
82,D10,2026-04-07,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,11:33,26,52.78,79.2
82,D10,2026-04-07,3,L46,Crossword Bookstore,17.571639,78.639361,13:27,36,30.34,45.5
82,D10,2026-04-07,4,L9,Spencer's Retail,17.479256,78.370125,14:55,35,33.3,49.9
82,D10,2026-04-07,5,L27,Chutneys Restaurant,17.358253,78.657274,16:27,31,51.56,77.3
82,D10,2026-04-07,6,L8,Nature's Basket,17.523772,78.203249,18:24,15,0.0,0.0
83,D11,2026-04-07,1,L59,GRT Jewellers,17.291577,78.65271,09:00,25,44.67,67.0
83,D11,2026-04-07,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,10:44,12,52.78,79.2
83,D11,2026-04-07,3,L46,Crossword Bookstore,17.571639,78.639361,12:22,22,30.34,45.5
83,D11,2026-04-07,4,L9,Spencer's Retail,17.479256,78.370125,13:34,11,33.3,49.9
83,D11,2026-04-07,5,L27,Chutneys Restaurant,17.358253,78.657274,14:50,16,51.56,77.3
83,D11,2026-04-07,6,L8,Nature's Basket,17.523772,78.203249,16:31,15,0.0,0.0
84,D12,2026-04-07,1,L35,Roastery Coffee House,17.598449,78.464557,08:45,33,10.15,15.2
84,D12,2026-04-07,2,L15,Hyderabad Central,17.554181,78.380818,09:42,39,21.24,31.9
84,D12,2026-04-07,3,L7,Q-Mart Gachibowli,17.367808,78.424605,10:58,25,0.0,0.0
85,D1,2026-04-08,1,L59,GRT Jewellers,17.291577,78.65271,08:45,16,44.67,67.0
85,D1,2026-04-08,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,10:22,36,52.78,79.2
85,D1,2026-04-08,3,L46,Crossword Bookstore,17.571639,78.639361,12:23,20,30.34,45.5
85,D1,2026-04-08,4,L9,Spencer's Retail,17.479256,78.370125,13:36,17,33.3,49.9
85,D1,2026-04-08,5,L27,Chutneys Restaurant,17.358253,78.657274,14:55,34,0.0,0.0
86,D2,2026-04-08,1,L45,Lakme Salon,17.439578,78.444303,08:45,35,20.7,31.0
86,D2,2026-04-08,2,L47,Himalaya Book World,17.295781,78.320436,09:56,27,39.65,59.5
86,D2,2026-04-08,3,L3,Heritage Fresh,17.47068,78.64609,11:32,33,26.13,39.2
86,D2,2026-04-08,4,L7,Q-Mart Gachibowli,17.367808,78.424605,12:49,34,27.88,41.8
86,D2,2026-04-08,5,L51,Adidas Originals,17.578739,78.282563,14:11,32,4.21,6.3
86,D2,2026-04-08,6,L48,Decathlon Madhapur,17.57878,78.242827,15:02,33,16.77,25.2
86,D2,2026-04-08,7,L30,Shah Ghouse Gachibowli,17.559129,78.3997,16:16,19,0.0,0.0
87,D3,2026-04-08,1,L32,Karachi Bakery,17.236364,78.223558,10:00,14,22.24,33.4
87,D3,2026-04-08,2,L4,D-Mart Begumpet,17.436197,78.215891,10:55,38,23.43,35.1
87,D3,2026-04-08,3,L39,Apollo Pharmacy,17.373906,78.426862,12:21,13,0.0,0.0
88,D4,2026-04-08,1,L59,GRT Jewellers,17.291577,78.65271,10:30,22,44.67,67.0
88,D4,2026-04-08,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,12:07,20,52.78,79.2
88,D4,2026-04-08,3,L46,Crossword Bookstore,17.571639,78.639361,13:53,30,30.34,45.5
88,D4,2026-04-08,4,L9,Spencer's Retail,17.479256,78.370125,15:13,26,33.3,49.9
88,D4,2026-04-08,5,L27,Chutneys Restaurant,17.358253,78.657274,16:34,37,0.0,0.0
89,D5,2026-04-08,1,L34,Concu Jubilee Hills,17.438564,78.392384,08:15,12,17.98,27.0
89,D5,2026-04-08,2,L5,Reliance Smart Jubilee,17.287455,78.452678,09:08,32,24.98,37.5
89,D5,2026-04-08,3,L32,Karachi Bakery,17.236364,78.223558,10:26,14,24.16,36.2
89,D5,2026-04-08,4,L57,Joyalukkas,17.435323,78.315057,11:26,37,11.11,16.7
89,D5,2026-04-08,5,L1,Ratnadeep Supermarket,17.455771,78.212505,12:26,14,20.94,31.4
89,D5,2026-04-08,6,L15,Hyderabad Central,17.554181,78.380818,13:22,20,0.0,0.0
90,D6,2026-04-08,1,L59,GRT Jewellers,17.291577,78.65271,10:30,16,44.67,67.0
90,D6,2026-04-08,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,11:59,25,52.78,79.2
90,D6,2026-04-08,3,L46,Crossword Bookstore,17.571639,78.639361,13:58,28,30.34,45.5
90,D6,2026-04-08,4,L9,Spencer's Retail,17.479256,78.370125,15:25,19,33.3,49.9
90,D6,2026-04-08,5,L27,Chutneys Restaurant,17.358253,78.657274,16:49,38,0.0,0.0
91,D7,2026-04-08,1,L34,Concu Jubilee Hills,17.438564,78.392384,10:30,12,17.98,27.0
91,D7,2026-04-08,2,L5,Reliance Smart Jubilee,17.287455,78.452678,11:23,15,24.98,37.5
91,D7,2026-04-08,3,L32,Karachi Bakery,17.236364,78.223558,12:30,31,24.16,36.2
91,D7,2026-04-08,4,L57,Joyalukkas,17.435323,78.315057,13:44,22,11.11,16.7
91,D7,2026-04-08,5,L1,Ratnadeep Supermarket,17.455771,78.212505,14:35,37,20.94,31.4
91,D7,2026-04-08,6,L15,Hyderabad Central,17.554181,78.380818,15:55,24,0.0,0.0
92,D8,2026-04-08,1,L59,GRT Jewellers,17.291577,78.65271,08:15,23,44.67,67.0
92,D8,2026-04-08,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,09:58,28,52.78,79.2
92,D8,2026-04-08,3,L46,Crossword Bookstore,17.571639,78.639361,11:58,27,30.34,45.5
92,D8,2026-04-08,4,L9,Spencer's Retail,17.479256,78.370125,13:24,18,33.3,49.9
92,D8,2026-04-08,5,L27,Chutneys Restaurant,17.358253,78.657274,14:47,34,0.0,0.0
93,D9,2026-04-08,1,L45,Lakme Salon,17.439578,78.444303,10:45,39,20.7,31.0
93,D9,2026-04-08,2,L47,Himalaya Book World,17.295781,78.320436,12:07,39,39.65,59.5
93,D9,2026-04-08,3,L3,Heritage Fresh,17.47068,78.64609,13:59,33,26.13,39.2
93,D9,2026-04-08,4,L7,Q-Mart Gachibowli,17.367808,78.424605,15:21,38,27.88,41.8
93,D9,2026-04-08,5,L51,Adidas Originals,17.578739,78.282563,16:47,12,4.21,6.3
93,D9,2026-04-08,6,L48,Decathlon Madhapur,17.57878,78.242827,17:15,14,16.77,25.2
93,D9,2026-04-08,7,L30,Shah Ghouse Gachibowli,17.559129,78.3997,18:02,22,0.0,0.0
94,D10,2026-04-08,1,L39,Apollo Pharmacy,17.373906,78.426862,10:00,27,12.7,19.1
94,D10,2026-04-08,2,L22,Croma Jubilee Hills,17.265361,78.389728,10:53,13,45.44,68.2
94,D10,2026-04-08,3,L44,Page 3 Luxury Salon,17.5814,78.661217,12:23,19,36.61,54.9
94,D10,2026-04-08,4,L43,Naturals Salon,17.261136,78.581255,13:48,37,0.0,0.0
95,D11,2026-04-08,1,L34,Concu Jubilee Hills,17.438564,78.392384,09:30,34,17.98,27.0
95,D11,2026-04-08,2,L5,Reliance Smart Jubilee,17.287455,78.452678,10:44,26,24.98,37.5
95,D11,2026-04-08,3,L32,Karachi Bakery,17.236364,78.223558,12:00,35,24.16,36.2
95,D11,2026-04-08,4,L57,Joyalukkas,17.435323,78.315057,13:18,40,11.11,16.7
95,D11,2026-04-08,5,L1,Ratnadeep Supermarket,17.455771,78.212505,14:27,10,20.94,31.4
95,D11,2026-04-08,6,L15,Hyderabad Central,17.554181,78.380818,15:15,35,0.0,0.0
96,D12,2026-04-08,1,L45,Lakme Salon,17.439578,78.444303,08:30,21,20.7,31.0
96,D12,2026-04-08,2,L47,Himalaya Book World,17.295781,78.320436,09:32,39,39.65,59.5
96,D12,2026-04-08,3,L3,Heritage Fresh,17.47068,78.64609,11:25,22,26.13,39.2
96,D12,2026-04-08,4,L7,Q-Mart Gachibowli,17.367808,78.424605,12:34,13,27.88,41.8
96,D12,2026-04-08,5,L51,Adidas Originals,17.578739,78.282563,13:39,34,4.21,6.3
96,D12,2026-04-08,6,L48,Decathlon Madhapur,17.57878,78.242827,14:24,32,16.77,25.2
96,D12,2026-04-08,7,L30,Shah Ghouse Gachibowli,17.559129,78.3997,15:27,15,0.0,0.0
97,D1,2026-04-09,1,L59,GRT Jewellers,17.291577,78.65271,09:45,16,44.67,67.0
97,D1,2026-04-09,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,11:19,35,52.78,79.2
97,D1,2026-04-09,3,L46,Crossword Bookstore,17.571639,78.639361,13:23,39,30.34,45.5
97,D1,2026-04-09,4,L9,Spencer's Retail,17.479256,78.370125,14:52,28,0.0,0.0
98,D2,2026-04-09,1,L42,Green Trends,17.536668,78.453831,08:00,21,25.5,38.2
98,D2,2026-04-09,2,L17,Mebaz Banjara Hills,17.509227,78.692611,09:13,36,42.84,64.3
98,D2,2026-04-09,3,L23,Reliance Digital,17.287846,78.362141,10:58,21,15.9,23.9
98,D2,2026-04-09,4,L25,IKEA Hyderabad,17.360466,78.233094,11:54,11,26.64,40.0
98,D2,2026-04-09,5,L15,Hyderabad Central,17.554181,78.380818,12:57,19,15.91,23.9
98,D2,2026-04-09,6,L21,Bajaj Electronics,17.443652,78.285569,13:55,27,19.67,29.5
98,D2,2026-04-09,7,L37,Alankrita Boutique,17.472684,78.468485,14:57,35,0.0,0.0
99,D3,2026-04-09,1,L59,GRT Jewellers,17.291577,78.65271,09:00,22,44.67,67.0
99,D3,2026-04-09,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,10:40,16,52.78,79.2
99,D3,2026-04-09,3,L46,Crossword Bookstore,17.571639,78.639361,12:29,15,30.34,45.5
99,D3,2026-04-09,4,L9,Spencer's Retail,17.479256,78.370125,13:37,17,0.0,0.0
100,D4,2026-04-09,1,L39,Apollo Pharmacy,17.373906,78.426862,09:45,14,12.7,19.1
100,D4,2026-04-09,2,L22,Croma Jubilee Hills,17.265361,78.389728,10:30,24,45.44,68.2
100,D4,2026-04-09,3,L44,Page 3 Luxury Salon,17.5814,78.661217,12:09,32,0.0,0.0
101,D5,2026-04-09,1,L34,Concu Jubilee Hills,17.438564,78.392384,09:00,28,17.98,27.0
101,D5,2026-04-09,2,L5,Reliance Smart Jubilee,17.287455,78.452678,10:03,39,24.98,37.5
101,D5,2026-04-09,3,L32,Karachi Bakery,17.236364,78.223558,11:32,39,24.16,36.2
101,D5,2026-04-09,4,L57,Joyalukkas,17.435323,78.315057,12:57,24,11.11,16.7
101,D5,2026-04-09,5,L1,Ratnadeep Supermarket,17.455771,78.212505,13:43,31,0.0,0.0
102,D6,2026-04-09,1,L59,GRT Jewellers,17.291577,78.65271,10:15,14,44.67,67.0
102,D6,2026-04-09,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,11:51,29,52.78,79.2
102,D6,2026-04-09,3,L46,Crossword Bookstore,17.571639,78.639361,13:49,15,30.34,45.5
102,D6,2026-04-09,4,L9,Spencer's Retail,17.479256,78.370125,15:02,32,0.0,0.0
103,D7,2026-04-09,1,L42,Green Trends,17.536668,78.453831,08:45,32,25.5,38.2
103,D7,2026-04-09,2,L17,Mebaz Banjara Hills,17.509227,78.692611,10:07,39,42.84,64.3
103,D7,2026-04-09,3,L23,Reliance Digital,17.287846,78.362141,11:58,32,15.9,23.9
103,D7,2026-04-09,4,L25,IKEA Hyderabad,17.360466,78.233094,13:00,39,26.64,40.0
103,D7,2026-04-09,5,L15,Hyderabad Central,17.554181,78.380818,14:33,33,15.91,23.9
103,D7,2026-04-09,6,L21,Bajaj Electronics,17.443652,78.285569,15:36,30,19.67,29.5
103,D7,2026-04-09,7,L37,Alankrita Boutique,17.472684,78.468485,16:46,24,0.0,0.0
104,D8,2026-04-09,1,L39,Apollo Pharmacy,17.373906,78.426862,09:00,40,12.7,19.1
104,D8,2026-04-09,2,L22,Croma Jubilee Hills,17.265361,78.389728,10:04,37,45.44,68.2
104,D8,2026-04-09,3,L44,Page 3 Luxury Salon,17.5814,78.661217,11:57,33,0.0,0.0
105,D9,2026-04-09,1,L45,Lakme Salon,17.439578,78.444303,09:00,38,20.7,31.0
105,D9,2026-04-09,2,L47,Himalaya Book World,17.295781,78.320436,10:23,21,39.65,59.5
105,D9,2026-04-09,3,L3,Heritage Fresh,17.47068,78.64609,11:57,35,26.13,39.2
105,D9,2026-04-09,4,L7,Q-Mart Gachibowli,17.367808,78.424605,13:17,40,27.88,41.8
105,D9,2026-04-09,5,L51,Adidas Originals,17.578739,78.282563,14:44,19,4.21,6.3
105,D9,2026-04-09,6,L48,Decathlon Madhapur,17.57878,78.242827,15:22,34,0.0,0.0
106,D10,2026-04-09,1,L34,Concu Jubilee Hills,17.438564,78.392384,09:15,32,17.98,27.0
106,D10,2026-04-09,2,L5,Reliance Smart Jubilee,17.287455,78.452678,10:26,10,24.98,37.5
106,D10,2026-04-09,3,L32,Karachi Bakery,17.236364,78.223558,11:26,40,24.16,36.2
106,D10,2026-04-09,4,L57,Joyalukkas,17.435323,78.315057,12:55,36,11.11,16.7
106,D10,2026-04-09,5,L1,Ratnadeep Supermarket,17.455771,78.212505,14:00,11,0.0,0.0
107,D11,2026-04-09,1,L39,Apollo Pharmacy,17.373906,78.426862,08:45,17,12.7,19.1
107,D11,2026-04-09,2,L22,Croma Jubilee Hills,17.265361,78.389728,09:35,28,45.44,68.2
107,D11,2026-04-09,3,L44,Page 3 Luxury Salon,17.5814,78.661217,11:26,23,0.0,0.0
108,D12,2026-04-09,1,L34,Concu Jubilee Hills,17.438564,78.392384,08:45,14,17.98,27.0
108,D12,2026-04-09,2,L5,Reliance Smart Jubilee,17.287455,78.452678,09:32,38,24.98,37.5
108,D12,2026-04-09,3,L32,Karachi Bakery,17.236364,78.223558,11:02,22,24.16,36.2
108,D12,2026-04-09,4,L57,Joyalukkas,17.435323,78.315057,12:09,22,11.11,16.7
108,D12,2026-04-09,5,L1,Ratnadeep Supermarket,17.455771,78.212505,12:56,12,0.0,0.0
109,D1,2026-04-10,1,L42,Green Trends,17.536668,78.453831,10:30,18,25.5,38.2
